"filename", "language", "Shell Script", "Markdown", "JavaScript", "YAML", "JSON", "Python", "Ignore", "pip requirements", "MS SQL", "Swift", "Dotenv", "Dart", "Properties", "XML", "Docker", "comment", "blank", "total"
"/home/MictDev/Projects/GymPro/services/fitness-service/package.json", "JSON", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39
"/home/MictDev/Projects/GymPro/services/fitness-service/src/config/database.js", "JavaScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 38
"/home/MictDev/Projects/GymPro/services/fitness-service/src/config/environment.js", "JavaScript", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 92
"/home/MictDev/Projects/GymPro/services/fitness-service/src/controllers/emailController.js", "JavaScript", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 71
"/home/MictDev/Projects/GymPro/services/fitness-service/src/controllers/exerciseController.js", "JavaScript", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 68
"/home/MictDev/Projects/GymPro/services/fitness-service/src/controllers/foodController.js", "JavaScript", 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 19, 216
"/home/MictDev/Projects/GymPro/services/fitness-service/src/controllers/internalController.js", "JavaScript", 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 14, 117
"/home/MictDev/Projects/GymPro/services/fitness-service/src/controllers/progressController.js", "JavaScript", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 71
"/home/MictDev/Projects/GymPro/services/fitness-service/src/controllers/routineController.js", "JavaScript", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 14, 97
"/home/MictDev/Projects/GymPro/services/fitness-service/src/main.js", "JavaScript", 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 22, 166
"/home/MictDev/Projects/GymPro/services/fitness-service/src/middlewares/jwtVerify.js", "JavaScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 14
"/home/MictDev/Projects/GymPro/services/fitness-service/src/models/exerciseModel.js", "JavaScript", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 18, 123
"/home/MictDev/Projects/GymPro/services/fitness-service/src/models/progressModel.js", "JavaScript", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 14, 111
"/home/MictDev/Projects/GymPro/services/fitness-service/src/models/routineModel.js", "JavaScript", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 16, 121
"/home/MictDev/Projects/GymPro/services/fitness-service/src/routes/exerciseRoutes.js", "JavaScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 20
"/home/MictDev/Projects/GymPro/services/fitness-service/src/routes/foodRoutes.js", "JavaScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 20
"/home/MictDev/Projects/GymPro/services/fitness-service/src/routes/internalRoutes.js", "JavaScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 59
"/home/MictDev/Projects/GymPro/services/fitness-service/src/routes/progressRoutes.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 40
"/home/MictDev/Projects/GymPro/services/fitness-service/src/routes/routineRoutes.js", "JavaScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 43
"/home/MictDev/Projects/GymPro/services/fitness-service/src/services/email/emailProvider.js", "JavaScript", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 14, 110
"/home/MictDev/Projects/GymPro/services/fitness-service/src/services/email/emailQueue.js", "JavaScript", 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 15, 155
"/home/MictDev/Projects/GymPro/services/fitness-service/src/services/email/emailTemplates.js", "JavaScript", 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 14, 266
"/home/MictDev/Projects/GymPro/services/fitness-service/src/services/email/emailWorker.js", "JavaScript", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 16, 120
"/home/MictDev/Projects/GymPro/services/fitness-service/src/utils/postgrestSanitizer.js", "JavaScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 43
"/home/MictDev/Projects/GymPro/services/payment-service/Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 5, 7, 39
"/home/MictDev/Projects/GymPro/services/payment-service/package-lock.json", "JSON", 0, 0, 0, 0, 7343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7344
"/home/MictDev/Projects/GymPro/services/payment-service/package.json", "JSON", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40
"/home/MictDev/Projects/GymPro/services/payment-service/src/config/database.js", "JavaScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 38
"/home/MictDev/Projects/GymPro/services/payment-service/src/config/environment.js", "JavaScript", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 92
"/home/MictDev/Projects/GymPro/services/payment-service/src/config/stripe.js", "JavaScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 11, 57
"/home/MictDev/Projects/GymPro/services/payment-service/src/controllers/paymentController.js", "JavaScript", 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 31, 285
"/home/MictDev/Projects/GymPro/services/payment-service/src/controllers/subscriptionController.js", "JavaScript", 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 21, 143
"/home/MictDev/Projects/GymPro/services/payment-service/src/controllers/webhookController.js", "JavaScript", 0, 0, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 60, 512
"/home/MictDev/Projects/GymPro/services/payment-service/src/main.js", "JavaScript", 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 21, 161
"/home/MictDev/Projects/GymPro/services/payment-service/src/middlewares/apiKeyAuth.js", "JavaScript", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 16, 115
"/home/MictDev/Projects/GymPro/services/payment-service/src/middlewares/jwtVerify.js", "JavaScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 16
"/home/MictDev/Projects/GymPro/services/payment-service/src/models/paymentHistoryModel.js", "JavaScript", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 10, 96
"/home/MictDev/Projects/GymPro/services/payment-service/src/models/subscriptionModel.js", "JavaScript", 0, 0, 278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 40, 431
"/home/MictDev/Projects/GymPro/services/payment-service/src/routes/cashPaymentRoutes.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 43
